time,lead_speed,follower_speed,gap
33597.29999999992,4.077999999852429,3.7549999999842547,4.145052440230684
33597.399999999914,4.155999999982007,3.881999999774348,4.15249790479986
33597.49999999992,4.208999999905013,4.218999999804256,4.133842403479892
33597.59999999992,4.3859999998457,4.328999999935348,4.105814905802485
33597.69999999992,4.5389999999198345,4.4729999998444825,4.0905444313479515
33597.799999999916,4.6359999998633095,4.6489999999109575,4.067814670889169
33597.899999999914,4.856999999801267,4.640000000088394,4.0690501182374135
33597.99999999991,5.025999999910082,4.52800000005241,4.108262536285232
33598.09999999991,5.117999999874749,4.575999999869606,4.137251956506005
33598.19999999991,5.311999999841783,4.736999999921721,4.168213910127731
33598.29999999992,5.4409999999047365,4.777999999907265,4.217117186630378
33598.399999999914,5.5349999999196635,4.955999999834307,4.251235023388391
33598.499999999905,5.647999999829228,5.080999999895713,4.288147756195453
33598.599999999904,5.866999999821331,5.198999999893303,4.327013708192476
33598.6999999999,6.0039999998752505,5.310999999878423,4.3764203756273234
33598.7999999999,6.141999999889421,5.428999999935763,4.427758995793269
33598.8999999999,6.220999999913532,5.464999999917266,4.479912641499377
33598.999999999905,6.354999999805539,5.59699999988178,4.5428257545770965
33599.099999999904,6.555999999840583,5.704999999822202,4.600005164887103
33599.199999999895,6.6599999999000765,5.936999999790414,4.650298352430385
33599.299999999894,6.787999999839425,6.0879999998347065,4.695813128598854
33599.399999999885,6.923999999884972,6.2619999998216125,4.735587913778561
33599.49999999989,7.027999999834889,6.398999999860574,4.771284268639887
33599.59999999989,7.210999999835779,6.52599999987171,4.809299885348954
33599.69999999989,7.321999999859378,6.6199999999289965,4.87054125160628
33599.79999999989,7.485999999814732,6.670999999933377,4.925946988119302
33599.899999999885,7.614999999867788,6.703000000052342,4.998358828198198
33599.99999999988,7.733999999847994,6.631999999993452,5.082477177127654
33600.09999999988,7.883999999800768,6.717999999921467,5.180978340792394
33600.19999999988,8.046999999855796,6.723999999999367,5.280917469864507
33600.29999999988,8.142999999863466,6.730000000041593,5.40302062427591
33600.399999999885,8.285999999812473,6.700999999919644,5.546327857189251
33600.499999999876,8.426999999832788,6.875999999738062,5.685504901826667
33600.599999999875,8.553999999861901,7.053999999818219,5.8094782898202455
33600.699999999866,8.678999999784509,7.191999999816471,5.9456043925988205
33600.799999999865,8.857999999864472,7.397999999618197,6.0646923470118725
33600.89999999987,8.926999999795886,7.700999999721675,6.174593344716468
33600.99999999987,9.166999999737914,7.832999999785978,6.285702041208139
33601.09999999987,9.275999999881222,8.054999999743528,6.383923974235221
33601.199999999866,9.428999999707788,8.203999999782248,6.486925392448094
33601.299999999865,9.644999999828807,8.41099999971369,6.599613622066783
33601.39999999986,9.731999999736589,8.603999999716176,6.693874882440026
33601.49999999986,10.046999999557633,8.804999999787572,6.795367130853903
33601.59999999986,10.297999999685508,8.887999999955701,6.9133114578281525
33601.699999999866,10.539999999655713,8.892000000028819,7.067064991458963
33601.799999999865,10.807999999554225,8.875999999977699,7.239077369327068
33601.899999999856,11.16199999943012,8.934999999871152,7.458111020915076
33601.999999999854,11.50099999969996,9.057999999743142,7.678138266634947
33602.099999999846,11.653999999622176,9.234999999846599,7.902988532520294
33602.19999999985,12.021999999536881,9.293999999840182,8.16227041526242
33602.29999999985,12.235999999674027,9.452999999833024,8.416340720929043
33602.39999999985,12.505999999571571,9.502999999877677,8.708787751159875
33602.49999999985,12.74099999972483,9.585000000051199,9.006695943089351
33602.599999999846,12.871999999851413,9.50899999989002,9.327153571944804
33602.699999999844,12.96599999983814,9.738999999682807,9.62220639931992
33602.799999999836,13.053999999959931,9.84899999981169,9.920874983128638
33602.89999999984,12.977000000277007,10.002999999817773,10.196605181646435
33602.99999999984,12.798000000161373,10.07599999982713,10.449342468266188
33603.09999999984,12.807999999889054,10.269999999591539,10.68600793649996
33603.19999999984,12.840000000080714,10.479999999866658,10.893822971677455
33603.299999999836,12.754000000049546,10.51799999973958,11.09158439878949
33603.399999999834,12.800999999913234,10.772999999710095,11.279730235660804
33603.49999999983,12.812000000006327,10.831999999843624,11.465518348871985
33603.59999999983,12.817999999976106,11.00599999974566,11.633219271201416
33603.69999999983,12.863999999828186,11.090999999873441,11.79146380911592
33603.79999999983,12.945000000076776,11.203999999756384,11.946419653175134
33603.89999999983,12.85499999991933,11.330999999849244,12.077591074667227
33603.999999999825,13.038999999753461,11.42499999968889,12.220458251830426
33604.099999999824,13.036000000118618,11.61999999988122,12.350960887438248
33604.19999999982,12.990000000028749,11.5550000001052,12.4782701631324
33604.29999999982,12.980000000062242,11.605999999761787,12.600237387708779
33604.39999999982,12.953999999917535,11.753999999757312,12.705599039509625
33604.49999999982,13.05099999988017,11.839999999932035,12.813216888672905
33604.59999999982,13.051000000032447,11.848999999996154,12.91496461978841
33604.699999999815,13.031000000099164,11.882999999848698,13.021605951906563
33604.799999999814,12.954000000104227,11.990999999827526,13.114000804282545
33604.89999999981,12.923000000092893,12.036999999973268,13.176185306116786
33604.99999999981,12.845000000142814,12.052999999927554,13.241875469603714
33605.09999999982,12.809999999977153,12.119999999845465,13.293190400690882
33605.19999999981,12.851999999908852,12.166000000049277,13.345493083593276
33605.29999999981,12.859000000113564,12.124999999926304,13.410213614515689
33605.399999999805,12.757000000200287,12.253999999724968,13.437515359500976
33605.499999999796,12.699000000028255,12.328999999971538,13.453155187150678
33605.5999999998,12.69200000006978,12.299000000123673,13.479553650047574
33605.6999999998,12.63600000006392,12.249000000005262,13.507954592207337
33605.7999999998,12.601000000218663,12.31299999976436,13.515730215810986
33605.8999999998,12.445000000226411,12.402999999995885,13.507549635857055
33605.999999999796,12.402000000091945,12.36499999993428,13.492573399770002
33606.099999999795,12.333000000090337,12.463999999894181,13.466302371087625
33606.199999999786,12.314000000084553,12.418000000165078,13.446547274946141
33606.299999999785,12.248000000094194,12.365000000052381,13.419548161448445
33606.39999999978,12.25099999993443,12.338000000125902,13.390471447291295
33606.49999999978,12.252000000142761,12.29099999991243,13.377100373623396
33606.59999999979,12.133000000241484,12.395999999857226,13.327589684155429
33606.699999999786,12.090999999910442,12.384000000069964,13.277759100667046
33606.799999999785,12.16099999993742,12.369000000035017,13.247483561676415
33606.89999999978,12.114000000192359,12.345000000042965,13.2020966415847
33606.99999999978,12.040000000085492,12.337999999996136,13.162647113814096
33607.09999999978,12.037999999963342,12.362999999854633,13.121786208234653
33607.19999999978,12.060999999923627,12.401000000172793,13.069833765751953
33607.29999999978,12.10099999992724,12.240000000268305,13.033669422218278
33607.399999999776,12.10700000005868,12.2289999999121,13.013235488386266
33607.49999999977,12.083999999953074,12.245000000049462,12.981779724747089
33607.59999999977,12.1299999999734,12.195000000120116,12.959731022049807
33607.69999999977,12.1159999999368,12.147000000133207,12.931224751564324
33607.79999999977,12.172999999988065,12.12399999982192,12.928063684854619
33607.89999999977,12.124000000057087,12.222000000050945,12.898279684142153
33607.99999999977,12.162999999853414,12.076000000309582,12.892263275917324
33608.099999999766,12.208999999935527,12.04699999993309,12.892112357540665
33608.199999999764,12.230999999929507,12.069000000006962,12.889605229465827
33608.29999999976,12.252000000047538,12.047000000040304,12.905768009978154
33608.39999999976,12.209000000041025,12.03300000009092,12.91098001282489
33608.49999999976,12.25599999975956,11.958000000237092,12.916256109679296
33608.59999999976,12.358999999840258,11.891999999976358,12.956052672511554
33608.699999999764,12.357000000151892,11.949999999915091,12.996512457599628
33608.79999999976,12.30099999996905,11.937000000040314,13.00967545934639
33608.899999999754,12.346000000048935,11.930000000074651,13.052630713657472
33608.99999999975,12.28599999994652,11.897999999950512,13.085048036621235
33609.09999999975,12.401999999749375,11.955999999930336,13.123152792241713
33609.19999999975,12.4289999999947,11.928000000105493,13.166456357637902
33609.29999999975,12.451999999897827,11.916999999935276,13.208085562827652
33609.399999999754,12.471000000093277,11.938000000073895,13.2530594283518
33609.499999999745,12.4309999998895,11.873000000105293,13.306977952311154
33609.599999999744,12.529999999897964,11.896999999818158,13.369996942358975
33609.69999999973,12.479000000151927,11.957999999972696,13.41639125349198
33609.799999999734,12.474999999912068,11.914000000165801,13.477162702459722
33609.89999999974,12.519999999873276,11.87300000003283,13.527604674718006
33609.99999999974,12.573999999816886,11.896999999836467,13.600618338945456
33610.09999999974,12.605000000191259,11.950000000016232,13.656979220666955
33610.19999999973,12.479000000164595,11.913999999965027,13.712490682497625
33610.299999999734,12.534999999692097,11.954000000094807,13.773937852493232
33610.39999999973,12.622999999899463,11.843000000230136,13.856378864172006
33610.49999999973,12.625999999975095,11.856999999768044,13.941134037839053
33610.59999999973,12.650999999974012,11.931999999978895,14.00501574013649
33610.69999999973,12.629000000104625,11.896000000001392,14.090952644304053
33610.799999999734,12.613999999903779,11.945999999899824,14.154906473025008
33610.899999999725,12.707999999622158,11.931000000108964,14.230952056218204
33610.99999999972,12.792000000131154,11.906999999987828,14.320111725564404
33611.099999999715,12.676000000118652,11.931999999931442,14.396179806038079
33611.19999999971,12.722999999966559,11.92000000017858,14.472265625832655
33611.29999999972,12.684999999938887,11.874999999822473,14.560409708054724
33611.39999999972,12.770999999870158,11.981999999999015,14.63652497775832
33611.499999999716,12.741000000103767,11.911999999866483,14.737735528317964
33611.599999999715,12.755999999842466,12.060999999862528,14.802844781984124
33611.69999999971,12.811999999921953,11.982000000087506,14.892022626786355
33611.79999999971,12.761000000438106,12.019000000148717,14.959158538744614
33611.89999999971,12.649999999742072,11.916999999882915,15.034310022140913
33611.99999999971,12.879999999554606,12.092999999673516,15.122500344543802
